"","cntry","netusoft","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","contplt","wrkprty","wrkorg","badge","sgnptit","pbldmn","bctprd","pstplonl","clsprty","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgblge","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","lnghom1","lnghom2","blgetmg","facntr","mocntr","admdw","vteurmmb","evpdemp","evlvptn","lvptnyr","evmar","bthcld","nbthcld","ngchld","ygcdbyr","ggchld","admge","ageadlt","agemage","ageoage","iaglptn","iagmr","iagpnt","iagrtr","tygledu","tyglvp","tygmr","tygpnt","tolvpnt","tochld","towkht","anvcld","alvgptn","acldnmr","aftjbyc","advcyc","plnftr","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshpsts","lvgptnea","dvrcdeva","marsts","maritalb","chldhhe","domicil","eisced","edulvlb","edubde1","eduade2","eduade3","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","emplrel","emplno","wrkctra","estsz","jbspv","wkdcorga","iorgact","icwhct","tporgwk","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","iincsrc","eiscedp","edulvlpb","edupbde1","edupade2","edupade3","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","emprelp","eiscedf","edulvlfb","edufbde1","edufade2","edufade3","emprf14","occf14b","eiscedm","edulvlmb","edumbde1","edumade2","edumade3","emprm14","occm14b","atncrse","region","regunit","frprtpl","gvintcz","poltran","ifredu","ifrjob","evfredu","evfrjob","fvgabc","infqbst","grsplet","netilet","grspfr","netifr","occinfr","topinfr","btminfr","wltdffr","recskil","recexp","recknow","recimg","recgndr","sofrdst","sofrwrk","sofrpr","sofrprv","ppldsrv","jstprev","pcmpinj","ipcrtiv","imprich","ipeqopt","ipshabt","impsafe","impdiff","ipfrule","ipudrst","ipmodst","ipgdtim","impfree","iphlppl","ipsuces","ipstrgv","ipadvnt","ipbhprp","iprspot","iplylfr","impenv","imptrad","impfun","prtvede1","prtvede2","prtclede","rlgdnade","rlgdeade"
"643","DE",5,8,6,4,1,1,3,2,3,4,9,8,4,4,6,7,1,2,2,2,2,2,2,1,1,2,4,3,8,9,3,6,1,1,2,1,5,2,0,1,1,2,7,8,8,8,6,6,4,2,1,3,2,9,9,2,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","ENG",2,1,1,1,1,1,1,1980,1,2,1,3,2017,6,1,20,30,70,22,25,27,65,20,20,22,22,25,35,65,3,3,3,2,2,2,2,1,2,2,2,1,NA,NA,NA,NA,1972,NA,NA,NA,NA,1,2,4,1,2,NA,4,NA,1,1,2,NA,1,2,3,3,322,4,0,6,15,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,2,0,2,1,2,10,10,2,5,2,2,1,1,3,2,9,1,2,3,322,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,3,322,4,0,6,1,4,2,212,3,0,0,3,5,1,"DE7",1,3,3,3,8,8,6,4,1,3,2,1,-1,-2,-2,0,-4,-3,3,1,3,1,2,4,2,2,4,4,4,4,1,1,1,2,2,1,3,1,1,1,1,1,1,2,1,1,3,1,1,3,2,5,5,4,2,2
"644","DE",5,8,8,6,3,3,2,2,3,7,9,8,3,5,5,7,1,2,2,1,2,2,2,1,2,1,2,3,10,7,4,7,7,7,2,1,5,1,8,1,1,1,8,7,7,9,6,6,2,2,1,2,3,8,8,2,1,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,1,1,1,1996,1,1,1,1,2016,6,2,20,35,70,18,25,25,67,18,17,20,18,20,50,67,4,5,5,5,3,2,3,1,2,1,2,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,2,1,6,NA,4,NA,1,1,2,NA,1,1,5,7,720,6,7,0,20,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,0,1,3,2,8,0,1,4,2,2,1,2,3,1,10,1,1,7,720,6,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,5,423,6,0,6,1,3,3,322,4,0,7,3,3,1,"DEA",1,4,4,3,10,9,7,7,1,2,9,1,0,0,0,-2,-2,0,2,3,2,2,3,4,1,2,5,4,4,3,4,5,2,4,3,2,3,2,3,2,4,3,3,2,4,3,4,2,2,4,3,4,4,4,2,2
"645","DE",5,6,3,4,3,2,2,2,2,5,5,4,4,4,3,4,1,2,2,2,2,2,2,2,2,1,2,7,8,4,4,6,3,5,2,4,2,3,3,2,2,2,3,1,2,7,6,3,3,2,4,3,2,9,8,1,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,1,1971,1,1,3,4,2000,2,1,20,40,70,20,22,23,60,18,15,17,18,40,40,60,4,3,3,2,2,6,2,2,1,1,2,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,3,5,2,NA,5,NA,1,2,2,NA,1,1,4,3,322,3,0,6,10,0,0,0,0,0,1,0,1,0,0,0,0,8,8,2,1,1,0,1,3,2,2,4,1,4,2,1,2,1,3,4,3,3,4,3,322,3,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,8,2,1,3,322,3,0,6,1,9,3,322,3,0,6,1,9,2,"DED",1,2,2,3,7,5,6,6,2,2,10,10,-4,-3,-3,3,-4,3,4,3,2,2,1,2,1,2,2,2,2,2,1,5,2,2,1,2,5,2,2,3,2,1,2,2,5,5,2,1,1,1,2,1,1,1,2,290
"646","DE",5,7,6,6,1,3,4,4,4,7,8,8,5,6,5,8,1,2,2,2,2,2,2,2,2,1,2,5,9,9,2,7,4,8,2,1,5,1,7,2,2,2,7,10,8,9,4,3,3,2,1,2,3,9,9,1,6,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,1,1996,1,1,2,0,2015,6,1,18,40,70,25,30,35,65,16,20,20,25,25,45,0,3,3,3,4,3,3,4,1,2,2,2,1,NA,NA,NA,NA,2007,NA,NA,NA,NA,1,2,2,3,6,NA,4,NA,1,1,2,NA,1,2,1,7,720,6,8,7,18,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,1,0,1,5,1,9,9,1,4,2,2,1,1,3,1,10,1,1,7,720,6,8,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3,322,3,0,6,1,7,3,322,3,0,6,1,5,1,"DEA",1,5,3,4,10,10,10,7,1,3,10,1,0,0,0,0,-3,3,4,3,4,2,1,5,2,1,5,2,2,3,1,5,1,3,4,3,4,1,3,2,1,2,1,2,4,3,3,1,1,3,3,5,5,5,2,1
"647","DE",1,0,9,9,2,3,1,2,2,8,6,8,8,6,6,6,1,2,2,2,2,2,2,2,2,1,3,5,9,9,8,8,4,9,2,2,3,2,6,2,2,2,5,5,2,9,4,5,1,2,3,4,2,9,4,1,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,2,1,2,1974,2,1,3,7,1989,2,1,17,35,50,20,23,23,55,22,20,18,17,24,40,75,2,3,3,2,3,2,2,1,2,2,2,1,NA,NA,NA,NA,1970,NA,NA,NA,NA,1,3,3,6,6,NA,5,NA,2,2,2,NA,2,2,4,5,520,3,0,10,11,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,1,33,1,2,2,5,0,1,4,2,1,2,2,2,4,5,1,4,3,322,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,9,2,1,3,322,3,0,6,2,9,2,212,3,0,0,3,6,2,"DEE",1,3,3,3,9,4,8,5,2,2,10,10,0,0,0,4,-2,-3,3,3,2,3,3,2,2,2,4,2,1,2,3,5,3,5,5,5,5,5,4,4,2,2,3,1,6,2,3,3,2,2,5,2,2,2,2,1
"648","DE",5,5,5,7,2,2,2,2,3,6,5,5,3,3,6,4,1,2,2,2,2,2,2,2,2,2,2,2,8,8,4,8,7,7,3,2,3,2,5,2,2,2,9,8,7,9,6,4,3,2,2,2,3,10,7,1,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","VIE",2,2,2,2,1,2,1,2009,1,1,1,1,2005,6,1,21,30,60,27,30,32,60,18,19,25,25,30,40,70,5,5,5,1,3,3,3,1,2,1,2,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,2,6,2,NA,5,NA,1,1,2,NA,1,1,3,5,520,5,0,10,15,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,1,0,1,4,2,8,8,1,4,2,2,1,2,1,1,6,2,1,7,720,5,8,10,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,1,3,321,3,0,1,2,6,7,720,6,8,12,1,6,2,"DE7",1,2,3,3,8,7,8,6,1,2,9,1,-2,-2,-2,0,-3,-2,3,4,2,2,2,3,2,2,3,2,2,3,2,4,2,5,4,5,4,3,4,2,2,2,2,4,3,3,2,1,5,3,3,1,1,1,7,2
"649","DE",5,6,5,4,3,4,3,3,4,8,8,7,5,6,7,7,2,2,2,2,2,1,2,2,1,1,1,4,8,10,10,7,6,8,3,2,5,3,10,1,2,2,5,7,5,9,6,4,2,1,1,2,2,8,3,1,6,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","ENG",1,2,2,3,1,1,2,2015,2,2,1,6,2013,6,1,21,45,60,18,25,25,60,16,17,21,21,29,50,60,5,5,5,2,3,4,1,2,1,1,2,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,6,5,5,6,6,NA,5,NA,1,2,2,6,6,2,1,4,313,6,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,NA,2,2,1,1,0,2,3,2,6,2,1,4,2,1,2,1,3,6,1,2,8,1,212,0,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,1,4,313,6,0,0,1,8,3,322,5,0,6,1,8,1,"DE9",1,3,3,3,10,9,10,6,3,2,10,5,2,0,1,0,-3,2,4,3,3,1,2,1,1,1,4,1,1,2,2,4,1,1,1,3,4,2,3,1,1,2,1,1,3,5,5,1,4,3,2,1,2,2,291,290
"650","DE",4,5,6,3,1,3,3,3,3,8,8,8,7,7,5,5,1,2,2,2,2,2,2,2,2,2,2,5,7,7,5,3,5,5,1,2,4,3,3,2,3,3,2,3,1,7,4,4,3,2,2,3,3,8,6,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,1,1,1,1977,1,1,2,3,2005,6,1,16,35,60,20,25,25,63,16,17,20,17,30,40,63,2,3,3,3,3,2,2,1,2,2,1,2,NA,NA,NA,NA,2005,NA,NA,NA,NA,1,3,4,6,5,NA,4,NA,1,2,2,NA,1,1,4,3,322,4,0,6,12,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,1,0,1,4,2,9,0,1,1,2,2,1,2,1,1,6,2,1,3,322,4,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,2,212,3,0,6,4,9,3,322,3,0,6,1,9,2,"DED",1,3,3,3,10,4,9,5,1,2,10,7,-1,-1,-1,0,-3,3,3,2,4,3,2,1,2,2,4,4,4,4,2,4,2,3,2,3,3,2,2,2,2,2,2,2,3,3,3,2,2,3,3,2,5,4,9,2
"651","DE",5,0,0,3,1,3,2,1,5,2,2,5,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,5,6,10,0,3,8,5,2,1,5,4,0,2,2,2,7,3,3,7,4,2,2,2,3,3,2,10,7,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"GER","VIE",2,2,2,3,2,1,1,1982,2,1,3,0,2013,6,2,23,55,65,32,30,30,70,22,25,25,25,18,50,65,2,3,3,5,3,1,3,1,2,1,2,1,NA,NA,NA,NA,1969,NA,NA,NA,NA,1,2,3,6,2,NA,5,NA,1,2,2,NA,1,1,1,5,520,4,0,10,15,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,2,0,2,1,1,10,10,2,4,2,2,1,2,2,2,8,2,2,3,322,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,3,322,3,0,6,2,6,3,322,1,0,6,1,5,2,"DED",1,1,2,1,10,3,8,3,1,3,10,10,0,-1,-1,0,-2,-2,3,4,1,2,2,2,1,2,2,2,4,3,1,2,1,2,2,1,4,2,3,1,1,4,1,1,3,2,4,2,1,3,5,1,1,4,1,2
"652","DE",1,7,8,10,3,1,1,1,1,4,8,10,7,5,7,7,1,2,2,2,2,2,2,2,2,2,4,5,5,8,6,8,8,9,4,2,2,3,0,2,3,2,8,7,3,5,5,4,2,2,2,3,3,10,10,1,6,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,1,1,1,1948,1,2,2,5,1998,6,2,18,45,70,25,25,0,65,18,25,20,20,50,50,0,3,3,2,4,2,10,1,2,1,2,1,2,NA,NA,NA,NA,2018,NA,NA,NA,NA,3,4,4,1,2,NA,4,NA,1,2,2,5,5,2,1,3,321,4,0,1,9,0,0,0,0,0,1,0,1,0,0,0,0,6,6,2,1,1,5,3,1,2,0,0,1,4,2,2,1,2,3,4,1,2,4,1,213,1,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,9,2,2,3,322,4,0,6,1,4,3,322,4,0,7,3,6,2,"DE6",1,2,3,3,10,0,7,2,2,2,1,1,-1,0,0,0,3,4,2,3,3,2,3,2,2,2,2,2,3,2,5,6,3,5,2,3,2,3,1,3,4,2,5,2,6,1,5,4,2,2,6,1,1,4,2,2
"653","DE",1,6,10,10,2,1,2,2,2,3,0,0,0,0,0,3,1,2,2,2,2,2,2,2,2,1,3,10,6,5,3,3,5,5,2,2,5,2,10,1,1,1,10,10,10,6,2,0,3,2,2,3,1,10,10,1,6,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,1,1964,1,1,3,1,2007,6,1,0,40,0,25,30,25,60,18,18,18,16,36,45,60,3,3,3,3,3,10,2,2,1,1,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,2,3,2,6,6,NA,5,NA,1,2,2,5,5,1,2,3,322,3,0,7,12,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,1,0,1,4,2,0,0,1,4,2,2,1,1,3,4,3,2,4,1,212,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,7,620,6,5,6,4,5,2,212,3,0,0,3,8,2,"DEA",1,3,2,2,0,0,5,3,2,2,1,6,-4,-4,-1,0,-4,3,3,2,3,2,2,2,2,3,4,4,4,4,5,5,2,5,2,3,5,2,2,5,2,3,5,1,5,5,5,2,1,4,4,5,9,9,1,2
"654","DE",3,7,6,6,2,3,2,3,3,6,8,8,5,5,7,8,1,1,2,2,2,1,1,1,2,1,3,5,9,7,6,4,4,3,3,2,4,2,7,2,2,2,5,8,6,7,6,3,3,2,2,4,2,8,8,1,6,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,1,1995,1,1,3,0,2017,6,1,20,35,80,20,30,30,65,15,20,19,16,20,45,65,3,4,4,2,3,4,5,1,2,1,1,1,NA,NA,NA,NA,2005,NA,NA,NA,NA,1,2,2,2,2,NA,5,NA,1,1,2,NA,1,1,4,3,322,4,0,6,17,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,3,1,10,8,1,1,2,2,1,2,1,1,8,2,1,3,322,3,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2,1,5,520,3,0,10,1,7,3,322,3,0,6,3,6,1,"DEA",1,4,3,3,10,8,4,4,1,2,1,1,0,0,0,0,-1,3,3,3,2,2,2,3,2,2,4,2,3,4,2,5,3,5,5,5,4,2,3,2,3,1,3,5,4,6,2,1,2,1,3,2,2,2,2,2
"655","DE",5,7,6,6,2,3,4,3,3,7,7,7,5,5,6,6,1,2,2,2,2,2,2,1,2,2,2,6,9,8,6,8,7,7,2,1,5,1,6,2,3,3,7,5,5,9,6,4,4,2,2,1,3,8,8,1,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,1,1,1,2,2012,2,2,1,3,2017,6,1,18,45,70,27,30,30,60,16,20,25,22,28,45,65,3,3,3,3,3,4,3,2,1,2,1,1,NA,NA,NA,NA,1976,NA,NA,NA,NA,3,3,5,4,5,NA,4,NA,1,2,2,6,6,2,4,6,620,6,4,12,17,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,50,1,2,2,7,6,1,3,2,2,1,1,3,1,10,1,1,1,212,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,5,520,4,0,10,1,1,5,520,5,0,5,1,6,1,"DE2",1,3,3,4,8,10,6,5,1,2,4,10,-2,-2,-2,2,-3,2,4,3,3,4,3,2,2,2,3,2,2,3,2,3,2,3,2,3,4,3,3,2,2,2,2,2,3,2,2,2,2,2,2,5,5,4,1,2
"656","DE",5,6,5,6,2,3,3,3,3,7,7,8,5,3,6,6,1,2,2,2,2,1,2,1,2,1,2,4,8,7,5,6,6,8,2,2,5,3,9,1,3,3,7,6,7,7,6,3,3,2,2,2,2,8,8,1,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,1,1970,1,1,2,2,2002,2,1,17,35,60,20,28,30,63,16,20,20,25,25,40,65,3,3,3,2,2,3,2,1,2,1,2,1,NA,NA,NA,NA,2012,NA,NA,NA,NA,1,2,4,5,6,NA,5,NA,1,1,2,NA,1,1,4,3,322,3,0,6,12,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,2,0,1,1,1,10,10,1,4,2,1,2,2,3,4,7,2,4,3,322,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,1,3,322,3,0,6,1,6,3,322,3,0,6,1,6,1,"DE2",1,3,3,3,8,7,5,5,2,2,10,1,0,0,-2,0,-3,3,3,4,2,3,2,4,2,2,2,2,2,3,1,4,2,3,1,3,4,2,3,3,1,2,2,2,4,3,2,2,2,3,3,2,2,2,1,2
"657","DE",5,8,8,8,2,2,2,2,2,4,8,8,3,2,3,2,1,2,2,2,2,1,2,1,2,2,2,3,9,7,4,4,6,7,2,2,4,2,10,2,2,3,6,6,5,9,4,2,3,2,2,2,3,8,7,1,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,1,2,2,1991,2,2,1,3,1990,6,1,20,45,75,25,25,27,60,20,18,22,22,25,35,0,3,3,3,3,3,2,1,1,2,2,1,1,NA,NA,NA,NA,1972,NA,NA,NA,NA,3,3,5,6,6,NA,4,NA,1,2,2,6,6,2,3,7,720,6,8,10,19,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,1,35,1,3,1,8,5,1,4,2,2,1,1,3,1,6,2,2,1,212,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,1,5,520,3,0,10,4,6,3,321,3,0,3,1,5,1,"DE7",1,3,2,2,10,10,7,7,1,3,10,10,0,0,0,0,-4,-3,2,2,2,3,2,2,2,2,5,3,3,3,1,4,2,5,4,5,5,2,1,4,3,2,5,4,5,3,5,1,2,4,5,2,2,2,291,2
"658","DE",1,9,9,9,2,2,1,2,1,7,9,9,8,6,6,6,2,1,1,2,2,2,2,2,2,1,2,0,8,5,8,7,6,5,1,2,5,2,10,2,2,3,7,7,6,10,5,6,3,2,2,2,3,10,8,1,6,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,2,1,1,1,1,1,1943,1,1,4,9,1974,1,2,20,60,80,25,24,25,70,16,20,20,20,30,50,70,2,3,3,4,1,9,3,2,1,2,2,2,NA,NA,NA,NA,1993,NA,NA,NA,NA,2,2,4,6,5,NA,4,NA,1,2,2,5,5,1,3,3,321,3,0,3,12,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,1,0,1,4,1,10,7,1,2,1,2,1,2,2,4,5,2,4,1,113,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,2,2,3,322,4,0,7,1,3,2,213,4,0,0,3,7,2,"DEE",1,4,3,3,10,9,8,5,2,2,1,10,-4,-3,-2,3,3,3,3,2,2,4,1,3,2,2,4,4,1,3,2,5,1,6,1,3,2,2,1,1,2,1,6,1,5,1,5,2,2,1,2,2,1,3,1,2
"659","DE",3,0,10,5,3,2,1,2,1,5,5,10,5,3,0,0,2,2,2,2,2,2,1,2,2,2,3,5,10,10,4,5,10,6,3,1,2,1,0,1,2,1,4,6,7,10,7,0,2,2,3,2,2,9,0,1,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"KUR","GER",8,2,2,2,2,1,1,1997,1,1,5,0,2017,6,1,25,40,70,25,30,23,0,23,20,18,20,40,43,60,3,4,4,1,3,10,6,1,2,1,2,2,2,NA,NA,NA,2010,2014,NA,NA,NA,1,2,2,2,2,NA,4,NA,1,2,2,NA,1,2,3,1,113,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,2,1,40,1,3,2,8,0,1,4,2,2,1,1,3,1,2,2,1,1,113,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2,3,1,113,1,0,0,3,9,1,113,1,0,0,3,9,2,"DE9",1,2,1,2,55,4,10,3,1,2,10,10,-3,-3,-3,2,-3,3,4,4,2,2,1,3,1,2,5,3,2,4,3,5,1,4,2,2,3,2,3,1,1,1,2,1,6,2,6,2,1,1,3,1,6,4,8,2
"660","DE",1,5,7,5,3,1,1,1,3,10,5,10,0,1,3,5,1,2,2,2,2,2,2,2,2,2,2,5,10,5,5,5,3,5,1,1,4,3,5,2,3,2,5,8,5,10,7,2,2,2,1,3,3,5,5,1,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,1,1980,1,1,1,4,2014,2,1,20,35,80,20,25,30,52,24,19,20,16,0,50,60,3,3,4,2,4,10,2,1,2,2,2,1,NA,NA,NA,NA,1997,NA,NA,NA,NA,1,2,3,2,4,NA,5,NA,3,6,1,4,4,2,4,3,322,3,0,6,13,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,1,30,2,1,2,5,5,1,4,2,1,2,2,3,1,2,2,1,3,322,3,0,6,0,0,0,0,1,1,0,1,0,0,0,0,0,6,2,1,5,520,3,0,10,1,5,2,212,3,0,0,3,3,2,"DE9",1,3,2,5,10,5,5,5,1,2,10,10,0,0,0,-2,3,0,3,4,1,1,1,3,4,2,4,2,2,1,1,5,1,3,2,2,6,2,3,2,2,1,5,2,5,2,2,1,1,2,5,1,1,1,2,290
"661","DE",5,5,7,3,3,3,2,4,2,6,7,8,4,4,5,6,1,1,2,2,2,1,2,1,2,1,2,2,7,7,4,7,5,3,1,1,5,3,5,1,2,2,8,7,5,5,5,4,2,2,2,3,3,7,5,1,6,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,1,1,1,1988,1,1,3,2,2015,6,2,18,40,75,27,29,29,0,16,24,27,27,30,50,70,3,3,3,3,2,3,2,1,2,2,2,1,NA,NA,NA,NA,1972,NA,NA,NA,NA,1,2,3,6,5,NA,5,NA,1,2,2,NA,1,1,2,6,610,6,5,0,17,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,35,1,3,1,9,8,1,1,2,2,1,1,3,1,9,1,1,5,423,6,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,1,3,322,4,0,6,1,6,3,322,3,0,7,3,3,1,"DE1",1,4,3,2,10,5,4,3,1,3,3,1,0,0,-1,2,-3,4,3,3,2,2,2,2,2,1,5,4,4,4,5,6,1,4,3,6,4,2,2,4,2,3,4,5,6,2,4,2,1,3,5,4,4,9,4,2
"662","DE",5,3,5,3,3,2,3,2,2,4,8,8,2,3,3,4,1,2,2,2,2,1,2,2,2,2,3,5,2,5,3,6,3,2,1,1,5,1,5,2,2,3,5,7,5,4,6,3,1,2,1,4,1,3,1,2,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,2,2,1,1,1999,1,1,3,0,2015,6,1,16,35,68,20,25,28,63,16,18,20,18,25,38,63,3,4,3,2,3,7,5,1,2,2,2,2,NA,NA,NA,NA,2006,NA,NA,NA,NA,1,2,2,2,5,NA,4,NA,1,1,2,NA,1,1,3,5,520,4,0,10,17,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,40,1,1,1,8,7,1,4,2,1,2,2,3,1,5,3,1,5,423,6,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,1,3,322,3,0,6,1,7,3,321,3,0,1,3,8,2,"DEA",1,3,3,2,5,6,4,3,1,2,1,9,-2,0,0,3,-4,4,3,4,3,4,4,2,2,2,3,5,4,4,2,4,3,3,2,3,1,4,3,4,2,2,4,4,6,2,1,2,2,4,3,1,2,1,1,2
"663","DE",3,8,8,7,2,2,2,2,2,5,4,7,5,5,6,6,1,2,2,2,2,2,2,1,2,1,2,5,10,4,4,4,6,5,2,1,5,1,7,1,2,2,8,6,6,9,4,5,3,2,2,3,3,9,9,2,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"GER","000",2,1,1,3,1,1,1,1967,1,1,2,2,2002,2,2,25,50,70,20,30,35,65,15,18,25,18,30,70,70,3,4,3,4,3,9,2,2,1,1,1,1,NA,NA,NA,NA,2018,NA,NA,NA,NA,1,2,3,2,6,NA,4,NA,1,2,1,NA,1,1,2,5,520,4,0,5,13,0,0,0,0,0,1,0,0,0,0,0,0,NA,6,2,1,1,0,1,3,2,2,2,1,4,2,1,1,2,3,4,6,2,4,5,520,5,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,9,2,1,5,423,6,0,7,4,5,5,423,6,0,7,3,4,2,"DEA",1,2,2,1,8,5,3,3,2,2,10,1,-3,-2,-2,0,-4,3,3,2,3,3,3,4,2,2,4,3,4,4,3,6,2,5,2,2,5,1,4,2,2,1,3,1,5,3,1,1,1,4,5,5,5,2,1,2
